date,r_btc,r_basket,r_ls,cost,r_ls_net,equity_curve
2024-03-04,0.01587357013708046,-0.012344525001339084,0.028218095138419545,0.0,0.028218095138419545,0.8668033682911299
2024-03-05,0.08141614056136337,0.005263800042397234,0.07615234051896613,0.0,0.07615234051896613,0.9328124735562229
2024-03-06,-0.05712422606185763,-0.054509194653636725,-0.0026150314082209053,0.0,-0.0026150314082209053,0.9303731396398931
2024-03-07,0.02884334113368814,0.07545802104627755,-0.04661467991258941,0.0,-0.04661467991258941,0.8870040935363086
2024-03-08,0.012078705999432282,0.021332605117131313,-0.00925389911769903,0.0,-0.00925389911769903,0.8787958471377375
2024-03-09,0.020470207790855177,-0.001438550531518111,0.021908758322373288,0.0,0.021908758322373288,0.8980491729673836
2024-03-10,0.002821508175894216,0.00827557211717197,-0.005454063941277754,0.0,-0.005454063941277754,0.8931511553556079
2024-03-11,0.008286081720485061,-0.006670740532352528,0.01495682225283759,0.0,0.01495682225283759,0.9065098584311782
2024-03-12,0.0442252136475183,0.07008836078378745,-0.025863147136269152,0.0,-0.025863147136269152,0.8830646605820941
2024-03-13,-0.009196928024741036,-0.025827246097239114,0.01663031807249808,0.0,0.01663031807249808,0.8977503067661569
2024-03-14,0.022815978913819146,0.02202554572954796,0.0007904331842711852,0.0,0.0007904331842711852,0.8984599183998144
2024-03-15,-0.022951935384010747,-0.019890610675134913,-0.0030613247088758337,0.0,-0.0030613247088758337,0.8957094408516825
2024-03-16,-0.026914978332995387,-0.04908387398221077,0.022168895649215384,0.0,0.022168895649215384,0.9155663299779405
2024-03-17,-0.06051201803370043,-0.0735217216781316,0.013009703644431173,0.0,0.013009703644431173,0.9274775765977731
2024-03-18,0.04798577665708992,0.030292574180176945,0.017693202476912973,0.0,0.017693202476912973,0.943887625153314
2024-03-19,-0.010470846837379089,-0.012799438121140129,0.0023285912837610404,0.0,0.0023285912837610404,0.9460855536500958
2024-03-20,-0.08235878354195869,-0.10198221920559886,0.019623435663640165,0.0,0.019623435663640165,0.9646510026444479
2024-03-21,0.09152274152104778,0.09585555472054923,-0.004332813199501448,0.0,-0.004332813199501448,0.9604713500472778
2024-03-22,-0.03366424428309234,0.010726235778973433,-0.04439048006206577,0.0,-0.04439048006206577,0.9178355657328187
2024-03-23,-0.030928560635419267,-0.017230776654528514,-0.013697783980890752,0.0,-0.013697783980890752,0.9052632524234319
2024-03-24,0.012230664564644389,0.02404263296585507,-0.011811968401210682,0.0,-0.011811968401210682,0.8945703114910291
2024-03-25,0.04705829818930973,0.04118667188535656,0.005871626303953173,0.0,0.005871626303953173,0.8998228940627153
2024-03-26,0.039042098425960514,0.03810515155699798,0.0009369468689625349,0.0,0.0009369468689625349,0.9006659803059283
2024-03-27,0.0020461550019010843,0.016584283980229805,-0.014538128978328721,0.0,-0.014538128978328721,0.8875719821178478
2024-03-28,-0.0092220591494242,-0.011578873361583199,0.002356814212158999,0.0,0.002356814212158999,0.8896638243796173
2024-03-29,0.01835430506883373,0.009913232026099292,0.00844107304273444,0.0,0.00844107304273444,0.8971735417046841
2024-03-30,-0.011188483969621688,0.03547420500689801,-0.0466626889765197,0.0,-0.0466626889765197,0.8553090117701558
2024-03-31,-0.003099966278123034,-0.015805024643304372,0.012705058365181338,0.0,0.012705058365181338,0.8661757626849612
2024-04-01,0.022160567146245702,0.034452204392978025,-0.012291637246732323,0.00010000000000000006,-0.012391637246732323,0.8554424268418575
2024-04-02,-0.020506511128350335,-0.04434840902560031,0.023841897897249976,0.0,0.023841897897249976,0.8758377978395967
2024-04-03,-0.062269086635799775,-0.03700768811693708,-0.025261398518862693,0.0,-0.025261398518862693,0.8537129101904876
2024-04-04,0.010444910367141791,-0.016050586836968483,0.026495497204110274,0.0,0.026495497204110274,0.8763324582155525
2024-04-05,0.036571303330518834,0.02281134190806077,0.013759961422458063,0.0,0.013759961422458063,0.8883907590338465
2024-04-06,-0.008222191679929991,-0.005301884478085537,-0.002920307201844454,0.0,-0.002920307201844454,0.8857963851021878
2024-04-07,0.015034724582823067,0.015152899027289423,-0.00011817444446635648,0.0,-0.00011817444446635648,0.885691706606468
2024-04-08,0.005816230616932705,0.0037044288214507504,0.0021118017954819546,0.0,0.0021118017954819546,0.887562111942723
2024-04-09,0.03201942448749295,0.0272424697052207,0.004776954782272254,0.0,0.004776954782272254,0.8918019560179316
2024-04-10,-0.034423303455822785,-0.034784074809564296,0.0003607713537415111,0.0,0.0003607713537415111,0.8921236926168734
2024-04-11,0.019798626581423395,-0.020743868195634275,0.04054249477705767,0.0,0.04054249477705767,0.9282926127652824
2024-04-12,-0.005972471957189418,-0.014988168584172831,0.009015696626983413,0.0,0.009015696626983413,0.936661817343044
2024-04-13,-0.04071737150581045,-0.11651029796430955,0.0757929264584991,0.0,0.0757929264584991,1.0076541575814095
2024-04-14,-0.04233740418092091,-0.10552413328175402,0.0631867291008331,0.0,0.0631867291008331,1.0713245278638341
2024-04-15,0.02092753994719443,0.05701706214713062,-0.03608952219993619,0.0,-0.03608952219993619,1.032660937532156
2024-04-16,-0.03531550796956928,-0.03469494113461355,-0.0006205668349557325,0.0,-0.0006205668349557325,1.0320201024025693
2024-04-17,0.004570826392557237,-0.0027093274125574726,0.007280153805114709,0.0,0.007280153805114709,1.0395333674780303
2024-04-18,-0.037532717717077224,-0.02062426072627566,-0.016908456990801565,0.0,-0.016908456990801565,1.0219564622435249
2024-04-19,0.03477471104887786,0.03955712840902694,-0.004782417360149081,0.0,-0.004782417360149081,1.017069039917175
2024-04-20,0.008307793017604759,0.014504027493912152,-0.006196234476307393,0.0,-0.006196234476307393,1.0107670416672554
2024-04-21,0.014152476025251604,0.06744081458660413,-0.053288338561352525,0.0,-0.053288338561352525,0.956904945344234
2024-04-22,0.0006472369508701004,-0.0052379203004388475,0.005885157251308948,0.0,0.005885157251308948,0.9625364814221401
2024-04-23,0.029340177254856936,0.04243229143004341,-0.013092114175186471,0.0,-0.013092114175186471,0.9499348439095792
2024-04-24,-0.006503644038515111,-0.022010912698377485,0.015507268659862374,0.0,0.015507268659862374,0.9646657387434494
2024-04-25,-0.032036319045778416,-0.033440125188784274,0.0014038061430058577,0.0,0.0014038061430058577,0.9660199424334448
2024-04-26,0.003215102362316369,0.007749081655854188,-0.0045339792935378195,0.0,-0.0045339792935378195,0.961640028017307
2024-04-27,-0.010604648535197936,-0.012620123411974934,0.002015474876776998,0.0,0.002015474876776998,0.9635781893342789
2024-04-28,-0.004468195842205813,0.002931852423191453,-0.007400048265397266,0.0,-0.007400048265397266,0.956447664225721
2024-04-29,-0.007664298066409558,-0.01142420932819772,0.003759911261788162,0.0,0.003759911261788162,0.9600438225697543
2024-04-30,0.012172627970223227,-0.007007237046955668,0.019179865017178895,0.0,0.019179865017178895,0.9784573334972185
2024-05-01,-0.047779285408688255,-0.05247508550454435,0.004695800095856094,2.4980018054066025e-19,0.004695800095856094,0.983051973537646
2024-05-02,-0.040360811911559824,0.010933081778048926,-0.05129389368960875,0.0,-0.05129389368960875,0.9326274101156459
2024-05-03,0.014367652492118355,0.014524442563596794,-0.0001567900714784399,0.0,-0.0001567900714784399,0.9324811833973511
2024-05-04,0.06263898733029816,0.04018982007429855,0.02244916725599961,0.0,0.02244916725599961,0.9534146094465107
2024-05-05,0.015613008598512224,-0.003623394560586723,0.01923640315909895,0.0,0.01923640315909895,0.9717548772515987
2024-05-06,0.0029701567997710843,0.01209566950438109,-0.009125512704610006,0.0,-0.009125512704610006,0.9628871157734725
2024-05-07,-0.013084318753140978,-0.006285741871672457,-0.00679857688146852,0.0,-0.00679857688146852,0.956340853688711
2024-05-08,-0.012812922449704,-0.01886342792396894,0.006050505474264941,0.0,0.006050505474264941,0.9621271992592179
2024-05-09,-0.01840116945195369,-0.009593288993866668,-0.008807880458087024,0.0,-0.008807880458087024,0.9536528979026686
2024-05-10,0.03157853497420282,0.022975431733608827,0.008603103240593993,0.0,0.008603103240593993,0.961857272239017
2024-05-11,-0.03579466837843248,-0.03768613282401632,0.0018914644455838361,0.0,0.0018914644455838361,0.9636765910711833
2024-05-12,-0.0018270311784129856,-0.006970726342115741,0.0051436951637027556,0.0,0.0051436951637027556,0.9686334496920497
2024-05-13,0.01201247610687406,-0.0008308421661654352,0.012843318273039495,0.0,0.012843318273039495,0.9810739173763567
2024-05-14,0.022301983387401858,0.004577301614348852,0.017724681773053006,0.0,0.017724681773053006,0.9984631403576951
2024-05-15,-0.020828492954326983,-0.02296233136136533,0.0021338384070383465,0.0,0.0021338384070383465,1.0005936993546025
2024-05-16,0.07554770698286162,0.06866638660855073,0.006881320374310884,0.0,0.006881320374310884,1.0074791051643786
2024-05-17,-0.01449155843853367,0.0029745019074610924,-0.017466060345994763,0.0,-0.017466060345994763,0.9898824143162487
2024-05-18,0.027462753599861056,0.03370776665572899,-0.006245013055867936,0.0,-0.006245013055867936,0.9837005857150697
2024-05-19,-0.002095422915695977,0.004471196468254844,-0.006566619383950821,0.0,-0.006566619383950821,0.9772409983809093
2024-05-20,-0.009862205840833749,-0.016297199150566197,0.006434993309732448,0.0,0.006434993309732448,0.9835295376674867
2024-05-21,0.07814901765327065,0.08070725098572247,-0.002558233332451823,0.0,-0.002558233332451823,0.9810134396207748
2024-05-22,-0.01736603705307138,-0.0058413497316214934,-0.011524687321449888,0.0,-0.011524687321449888,0.9697075664710053
2024-05-23,-0.014370100017646936,-0.020461786652034065,0.006091686634387129,0.0,0.006091686634387129,0.9756147210929409
2024-05-24,-0.01842603912955454,-0.0201462950741932,0.0017202559446386594,0.0,0.0017202559446386594,0.9772930281165781
2024-05-25,0.009328288839236087,0.020935980286382425,-0.011607691447146337,0.0,-0.011607691447146337,0.9659489121927536
2024-05-26,0.010629267757777283,0.019927568845560684,-0.0092983010877834,0.0,-0.0092983010877834,0.9569672283717685
2024-05-27,-0.010966241186929016,-0.01551520566969631,0.004548964482767294,0.0,0.004548964482767294,0.9613204383048038
2024-05-28,0.012529882569993767,0.01949027140554825,-0.006960388835554485,0.0,-0.006960388835554485,0.9546292742586368
2024-05-29,-0.015145519073329172,-0.01807155631948404,0.0029260372461548667,0.0,0.0029260372461548667,0.9574225550713873
2024-05-30,-0.010822697590525898,-0.015155675578732552,0.004332977988206654,0.0,0.004332977988206654,0.9615710459279242
2024-05-31,0.011767674933853112,-0.007405517143378995,0.019173192077232108,0.0,0.019173192077232108,0.9800074322874052
2024-06-01,-0.013127180383419867,-0.009783752159834992,-0.0033434282235848753,2.7755575615628914e-20,-0.0033434282235848753,0.9767308477789725
2024-06-02,0.003399358794463625,0.007072078898046342,-0.003672720103582717,0.0,-0.003672720103582717,0.9731435887585452
2024-06-03,0.0005271521924479217,-0.014475475026357456,0.015002627218805378,0.0,0.015002627218805378,0.9877432992510601
2024-06-04,0.01577024678370953,0.007064799007789948,0.008705447775919582,0.0,0.008705447775919582,0.9963420469587048
2024-06-05,0.026039266269763717,0.04633644300357543,-0.020297176733811713,0.0,-0.020297176733811713,0.9761191163442562
2024-06-06,0.008280285713415436,0.01025360055717498,-0.0019733148437595435,0.0,-0.0019733148437595435,0.9741929260026967
2024-06-07,-0.005970550385579809,-0.01720739671428342,0.011236846328703611,0.0,0.011236846328703611,0.9851397822066991
2024-06-08,-0.02026899592221898,-0.04916081554920439,0.028891819626985407,0.0,0.028891819626985407,1.0136022631015826
2024-06-09,-0.0001479727580526724,-0.0197889143198256,0.01964094156177293,0.0,0.01964094156177293,1.0335103659180416
2024-06-10,0.004891525714271205,0.006947136017211631,-0.0020556103029404256,0.0,-0.0020556103029404256,1.0313858713616646
2024-06-11,-0.002311177490927574,-0.010661399470760547,0.008350221979832973,0.0,0.008350221979832973,1.039998172334398
2024-06-12,-0.03114011125070515,-0.054294257531894825,0.023154146281189676,0.0,0.023154146281189676,1.0640784421487988
2024-06-13,0.013298360618367866,0.04626909741735725,-0.03297073679898938,0.0,-0.03297073679898938,1.028994991899232
2024-06-14,-0.02234098116976857,-0.038917220917790464,0.016576239748021894,0.0,0.016576239748021894,1.0460518595844674
2024-06-15,-0.010333357618997008,-0.01939162315894382,0.009058265539946812,0.0,0.009058265539946812,1.0555272750971385
2024-06-16,0.0027178582051445854,0.018670544110701494,-0.01595268590555691,0.0,-0.01595268590555691,1.0386887800127655
2024-06-17,0.006421622627784229,0.014283523343878436,-0.007861900716094206,0.0,-0.007861900716094206,1.0305227119493843
2024-06-18,-0.0023290188339287754,-0.042167713823964934,0.03983869499003616,0.0,0.03983869499003616,1.0715773919510407
2024-06-19,-0.02032901383309582,-0.05624505626838786,0.03591604243529204,0.0,0.03591604243529204,1.1100642110330539
2024-06-20,-0.0031061639209482017,0.01625752776721593,-0.019363691688164132,0.0,-0.019363691688164132,1.0885692698965448
2024-06-21,-0.0009613773229312228,-0.0005632249596877357,-0.0003981523632434871,0.0,-0.0003981523632434871,1.0881358534691812
2024-06-22,-0.011921567040108605,-0.004006344863044054,-0.00791522217706455,0.0,-0.00791522217706455,1.0795230164301428
2024-06-23,0.0026264232458665937,-0.0007179736277935895,0.003344396873660183,0.0,0.003344396873660183,1.083133369831336
2024-06-24,-0.015855349221452153,-0.017756735019425266,0.0019013857979731132,0.0,0.0019013857979731132,1.085192824238044
2024-06-25,-0.045208178491037865,-0.0060074872655581976,-0.039200691225479666,0.0,-0.039200691225479666,1.0426525154149822
2024-06-26,0.02331185357072041,0.026387844379470112,-0.0030759908087497033,0.0,-0.0030759908087497033,1.039445325860846
2024-06-27,-0.016521140334616935,-0.019611090858648463,0.0030899505240315275,0.0,0.0030899505240315275,1.042657160490192
2024-06-28,0.013378609386993867,0.02659336155913761,-0.013214752172143743,0.0,-0.013214752172143743,1.028878704513803
2024-06-29,-0.02023220963725003,-0.026379564716614727,0.0061473550793646956,0.0,0.0061473550793646956,1.0352035872440462
2024-06-30,0.009074478214188275,-0.002944853142871794,0.01201933135706007,0.0,0.01201933135706007,1.0476460421811495
2024-07-01,0.030723203571341617,0.029170661048660926,0.001552542522680691,0.00010000000000000005,0.0014525425226806909,1.0491677926061358
2024-07-02,0.0013617479110801245,-0.007648354576596687,0.009010102487676811,0.0,0.009010102487676811,1.0586209019442867
2024-07-03,-0.012372802151316309,0.012482080044370325,-0.024854882195686635,0.0,-0.024854882195686635,1.03230900413657
2024-07-04,-0.02897823891862894,-0.04538323132919116,0.016404992410562216,0.0,0.016404992410562216,1.0492440255147855
2024-07-05,-0.050718280875240884,-0.08405017497374569,0.0333318940985048,0.0,0.0333318940985048,1.0842173162567332
2024-07-06,-0.007856579149743137,-0.02138411220870291,0.013527533058959772,0.0,0.013527533058959772,1.0988841018454927
2024-07-07,0.02627114744825998,0.06383687982947665,-0.037565732381216674,0.0,-0.037565732381216674,1.0576037157575913
2024-07-08,-0.04035873667701961,-0.06781259797718736,0.027453861300167748,0.0,0.027453861300167748,1.0866390214805424
2024-07-09,0.01404366650269595,0.04413670116681186,-0.030093034664115913,0.0,-0.030093034664115913,1.0539387557397473
2024-07-10,0.02335056017572046,0.009839014626902657,0.013511545548817802,0.0,0.013511545548817802,1.0681790972435892
2024-07-11,-0.004899285035333545,0.01066562841737424,-0.015564913452707784,0.0,-0.015564913452707784,1.0515529820430012
2024-07-12,-0.005476374211680013,0.0026167708927272593,-0.008093145104407272,0.0,-0.008093145104407272,1.043042611174355
2024-07-13,0.008905951838695358,0.037444614860136075,-0.028538663021440716,0.0,-0.028538663021440716,1.0132755695770463
2024-07-14,0.021648455515526077,0.024097597884896484,-0.002449142369370407,0.0,-0.002449142369370407,1.0107939134477473
2024-07-15,0.03025403780489966,0.014778174622745935,0.015475863182153724,0.0,0.015475863182153724,1.0264368217576183
2024-07-16,0.06388272548210927,0.05147591245684813,0.012406813025261143,0.0,0.012406813025261143,1.0391716314874084
2024-07-17,0.005039624447541247,-0.002240877102601159,0.007280501550142406,0.0,0.007280501550142406,1.0467373221613165
2024-07-18,-0.015744125244010032,-0.012097849598497192,-0.0036462756455128403,0.0,-0.0036462756455128403,1.0429206293562705
2024-07-19,-0.002755768533003966,-0.013731874388064667,0.010976105855060701,0.0,0.010976105855060701,1.0543678365825113
2024-07-20,0.04268289861225161,0.030733997236489643,0.011948901375761965,0.0,0.011948901375761965,1.0669663738756112
2024-07-21,0.007745080121796422,0.0035926864135441,0.004152393708252322,0.0,0.004152393708252322,1.0713968383334092
2024-07-22,0.013124935390178782,0.012387898836722443,0.0007370365534563397,0.0,0.0007370365534563397,1.0721864969665182
2024-07-23,-0.007055950776683417,-0.03355047030140856,0.02649451952472514,0.0,0.02649451952472514,1.1005935630445443
2024-07-24,-0.02463174466687923,-0.015755186758365614,-0.008876557908513615,0.0,-0.008876557908513615,1.090824080548442
2024-07-25,-0.00817201364034359,-0.016935646592057766,0.008763632951714177,0.0,0.008763632951714177,1.1003836624052596
2024-07-26,0.005296785391466274,-0.019345807496736634,0.02464259288820291,0.0,0.02464259288820291,1.1274999690187422
2024-07-27,0.03300888314713002,0.03719653011171802,-0.004187646964588003,0.0,-0.004187646964588003,1.1227783971959078
2024-07-28,0.001989271410399507,0.006755013689493397,-0.00476574227909389,0.0,-0.00476574227909389,1.117427524718338
2024-07-29,0.0027453961232892787,-0.0067037345596054464,0.009449130682894725,0.0,0.009449130682894725,1.1279862434280652
2024-07-30,-0.02156913906995006,0.008875388143553112,-0.030444527213503172,0.0,-0.030444527213503172,1.0936452355435622
2024-07-31,-0.00825621153288536,-0.009021772248867688,0.0007655607159823274,0.0,0.0007655607159823274,1.0944824873731156
2024-08-01,-0.023245159119701153,-0.016681104916044184,-0.0065640542036569695,6.938893903907229e-20,-0.0065640542036569695,1.087298245001045
2024-08-02,0.010478560298426753,-0.007378025187433255,0.01785658548586001,0.0,0.01785658548586001,1.106713679061532
2024-08-03,-0.060440383187860935,-0.06919872417474998,0.008758340986889046,0.0,0.008758340986889046,1.1164066548376073
2024-08-04,-0.010887151823849361,-0.01925405799343044,0.008366906169581079,0.0,0.008366906169581079,1.1257475245657294
2024-08-05,-0.044988389894164094,-0.06481336030794166,0.019824970413777565,0.0,0.019824970413777565,1.1480654359336284
2024-08-06,-0.06981916217942807,-0.09477478645763968,0.024955624278211602,0.0,0.024955624278211602,1.1767161255995893
2024-08-07,0.03713339590274356,0.04538524976912423,-0.008251853866380672,0.0,-0.008251853866380672,1.1670060360889278
2024-08-08,-0.015366184857266152,-0.00218931475219168,-0.013176870105074472,0.0,-0.013176870105074472,1.1516285491395462
2024-08-09,0.12266943192076574,0.10022775829363031,0.022441673627135422,0.0,0.022441673627135422,1.1774730211790272
2024-08-10,-0.015299998096081957,-0.02006180298347455,0.004761804887392591,0.0,0.004761804887392591,1.1830799179660503
2024-08-11,-0.00040845279333590057,0.00809053449342031,-0.00849898728675621,0.0,-0.00849898728675621,1.1730249367840402
2024-08-12,-0.03421830388813907,-0.05044569738329415,0.016227393495155083,0.0,0.016227393495155083,1.1920600740128642
2024-08-13,0.009282321884175992,0.040864810276449254,-0.03158248839227326,0.0,-0.03158248839227326,1.1544118505624605
2024-08-14,0.02108083029814889,0.015535957996300996,0.005544872301847893,0.0,0.005544872301847893,1.1608129168575692
2024-08-15,-0.030725936836638712,-0.015273243953010851,-0.01545269288362786,0.0,-0.01545269288362786,1.1428752313580208
2024-08-16,-0.018983523968024274,-0.015897801608114357,-0.003085722359909917,0.0,-0.003085722359909917,1.1393486357020322
2024-08-17,0.021827820191161917,0.00888772777261516,0.012940092418546757,0.0,0.012940092418546757,1.1540919123449616
2024-08-18,0.009321465552772246,0.008750896944589304,0.000570568608182942,0.0,0.000570568608182942,1.1547504009611034
2024-08-19,-0.01670006177736627,-0.014931910193972874,-0.0017681515833933969,0.0,-0.0017681515833933969,1.15270862721122
2024-08-20,0.019450466422930912,0.02381481713831297,-0.004364350715382059,0.0,-0.004364350715382059,1.1476778024894234
2024-08-21,-0.008641547301041386,-0.0022679023043479657,-0.00637364499669342,0.0,-0.00637364499669342,1.1403629116057705
2024-08-22,0.03529558207121042,0.043220593145499434,-0.007925011074289015,0.0,-0.007925011074289015,1.1313255229025863
2024-08-23,-0.01238287469960897,0.004272448564003429,-0.0166553232636124,0.0,-0.0166553232636124,1.1124829306022683
2024-08-24,0.06064404932785705,0.04437059752883263,0.016273451799024424,0.0,0.016273451799024424,1.1305868679506617
2024-08-25,0.0016779941523450415,0.011129750112316216,-0.009451755959971175,0.0,-0.009451755959971175,1.119900836783244
2024-08-26,0.0016935864712752657,-0.02515573774342459,0.026849324214699856,0.0,0.026849324214699856,1.149969417438351
2024-08-27,-0.02090115776993451,-0.03356665028410161,0.012665492514167098,0.0,0.012665492514167098,1.1645343464864377
2024-08-28,-0.05397148566742571,-0.04856713867281067,-0.0054043469946150405,0.0,-0.0054043469946150405,1.1582407987908778
2024-08-29,-0.008588847283580336,-0.002558559770851788,-0.0060302875127285485,0.0,-0.0060302875127285485,1.1512562737651966
2024-08-30,0.005698237117413463,-0.0015804447415693652,0.007278681858982828,0.0,0.007278681858982828,1.1596359019200912
2024-08-31,-0.003291124788666333,0.005400631831029311,-0.008691756619695644,0.0,-0.008691756619695644,1.1495566288931405
2024-09-01,-0.0033134193420060187,-0.006580703760076278,0.0032672844180702595,7.632783294297951e-20,0.0032672844180702595,1.1533125573544125
2024-09-02,-0.027179680859461985,-0.03918940508852845,0.012009724229066467,0.0,0.012009724229066467,1.1671635231181583
2024-09-03,0.030527996974958116,0.034523275899095915,-0.003995278924137799,0.0,-0.003995278924137799,1.162500379293222
2024-09-04,-0.027139708608250213,-0.03297311498818057,0.005833406379930357,0.0,0.005833406379930357,1.1692817164224625
2024-09-05,0.008404683173930616,0.015313266784615875,-0.006908583610685259,0.0,-0.006908583610685259,1.1612036359201123
2024-09-06,-0.03199707196506152,-0.02202388493196178,-0.00997318703309974,0.0,-0.00997318703309974,1.1496227348755657
2024-09-07,-0.03935424879644833,-0.032484164213151215,-0.0068700845832971175,0.0,-0.0068700845832971175,1.1417247294480892
2024-09-08,0.004220476331644907,0.021933084389532405,-0.017712608057887498,0.0,-0.017712608057887498,1.1215018068053775
2024-09-09,0.0118459479783517,0.014504208469154766,-0.0026582604908030657,0.0,-0.0026582604908030657,1.1185205628619825
2024-09-10,0.04118656751999139,0.03870659611250686,0.0024799714074845297,0.0,0.0024799714074845297,1.121294461876564
2024-09-11,0.010079788168623427,0.005887952637548667,0.00419183553107476,0.0,0.00419183553107476,1.1259947438426554
2024-09-12,-0.004206522591552075,0.004088860447341091,-0.008295383038893166,0.0,-0.008295383038893166,1.1166541861427002
2024-09-13,0.012637931088889554,0.021840652721470052,-0.009202721632580499,0.0,-0.009202721632580499,1.106377928507773
2024-09-14,0.04325947567272226,0.025064761417873702,0.018194714254848556,0.0,0.018194714254848556,1.1265081587748433
2024-09-15,-0.010183465560505756,-0.0032875549283218307,-0.006895910632183925,0.0,-0.006895910632183925,1.118739859185506
2024-09-16,-0.013140896262138768,-0.030648430520583456,0.017507534258444687,0.0,0.017507534258444687,1.1383262355964838
2024-09-17,-0.0169497996833452,-0.020916368313552525,0.003966568630207324,0.0,0.003966568630207324,1.1428414847335429
2024-09-18,0.03617708491569527,0.019826420671036935,0.016350664244658333,0.0,0.016350664244658333,1.1615277021352877
2024-09-19,0.01862459190407595,0.015146824749393238,0.0034777671546827107,0.0,0.0034777671546827107,1.1655672250270277
2024-09-20,0.024838981093584955,0.018711996857943322,0.006126984235641633,0.0,0.006126984235641633,1.172708637040349
2024-09-21,0.0025679551245978427,0.0020491146439803646,0.0005188404806174781,0.0,0.0005188404806174781,1.1733170857532154
2024-09-22,0.004359029744824827,0.02591936625670141,-0.021560336511876582,0.0,-0.021560336511876582,1.1480199745492417
2024-09-23,0.00282630290093544,-0.019904072234027948,0.02273037513496339,0.0,0.02273037513496339,1.1741148992331771
2024-09-24,-0.004019543498970712,0.02615408894831827,-0.030173632447288982,0.0,-0.030173632447288982,1.1386875878128295
2024-09-25,0.01590341848043697,0.025469823939871336,-0.009566405459434366,0.0,-0.009566405459434366,1.1277944406561868
2024-09-26,-0.018376605395435508,-0.016342440231469853,-0.0020341651639656545,0.0,-0.0020341651639656545,1.1255003204928897
2024-09-27,0.03133507082036435,0.03866475719669031,-0.007329686376325958,0.0,-0.007329686376325958,1.1172507561272225
2024-09-28,0.010137041170275252,0.017556938344194205,-0.007419897173918954,0.0,-0.007419897173918954,1.1089608703992753
